5.077316e+01,2.117452e+04
5.270163e+01,2.018898e+04
5.463009e+01,1.914261e+04
5.655856e+01,1.813455e+04
5.848703e+01,1.722100e+04
6.041549e+01,1.642832e+04
6.234396e+01,1.575614e+04
6.427243e+01,1.507641e+04
6.620090e+01,1.443640e+04
6.812936e+01,1.390832e+04
7.005783e+01,1.350574e+04
7.198630e+01,1.317188e+04
7.391476e+01,1.288017e+04
7.584323e+01,1.267662e+04
7.777170e+01,1.246580e+04
7.970016e+01,1.225554e+04
8.162863e+01,1.203991e+04
8.355710e+01,1.181770e+04
8.548557e+01,1.159073e+04
8.741403e+01,1.138190e+04
8.934250e+01,1.122006e+04
9.127097e+01,1.105736e+04
9.319943e+01,1.083065e+04
9.512790e+01,1.057548e+04
9.705637e+01,1.037844e+04
9.898483e+01,1.036409e+04
1.009133e+02,1.039244e+04
1.028418e+02,1.023762e+04
1.047702e+02,1.026806e+04
1.066987e+02,1.026945e+04
1.086272e+02,1.025866e+04
1.105556e+02,1.031836e+04
1.124841e+02,1.033286e+04
1.144126e+02,1.034549e+04
1.163410e+02,1.041599e+04
1.182695e+02,1.029270e+04
1.201980e+02,1.014472e+04
1.221264e+02,9.990624e+03
1.240549e+02,9.726510e+03
1.259834e+02,9.433612e+03
1.279118e+02,9.197671e+03
1.298403e+02,8.980826e+03
1.317688e+02,8.662211e+03
1.336972e+02,8.295361e+03
1.356257e+02,7.950699e+03
1.375542e+02,7.619019e+03
1.394826e+02,7.347116e+03
1.414111e+02,7.093649e+03
1.433396e+02,6.840828e+03
1.452680e+02,6.628922e+03
1.471965e+02,6.494161e+03
1.491250e+02,6.423887e+03
1.510534e+02,6.318895e+03
1.529819e+02,6.269134e+03
1.549104e+02,6.225129e+03
1.568388e+02,6.097655e+03
1.587673e+02,5.872174e+03
1.606958e+02,5.613583e+03
1.626242e+02,5.331101e+03
1.645527e+02,4.866294e+03
1.664812e+02,4.309955e+03
1.684096e+02,3.851283e+03
1.703381e+02,3.464845e+03
1.722666e+02,3.105191e+03
1.741950e+02,2.771221e+03
1.761235e+02,2.483233e+03
1.780520e+02,2.249073e+03
1.799804e+02,1.994670e+03
1.819089e+02,1.801906e+03
1.838374e+02,1.661498e+03
1.857658e+02,1.561208e+03
1.876943e+02,1.486947e+03
1.896228e+02,1.400581e+03
1.915512e+02,1.280123e+03
1.934797e+02,1.246481e+03
1.954082e+02,1.183641e+03
1.973366e+02,1.129248e+03
1.992651e+02,1.103811e+03
2.011936e+02,1.082462e+03
2.031220e+02,1.022435e+03
2.050505e+02,9.372578e+02
2.069790e+02,8.945182e+02
2.089074e+02,8.756855e+02
2.108359e+02,8.383910e+02
2.127644e+02,7.884244e+02
2.146928e+02,7.973685e+02
2.166213e+02,7.915491e+02
2.185498e+02,7.543478e+02
2.204782e+02,7.161229e+02
2.224067e+02,6.916418e+02
2.243352e+02,6.921508e+02
2.262636e+02,7.111501e+02
2.281921e+02,7.126938e+02
2.301206e+02,7.204209e+02
2.320490e+02,6.867646e+02
2.339775e+02,6.601005e+02
2.359060e+02,6.812390e+02
2.378344e+02,7.146090e+02
2.397629e+02,7.060866e+02
2.416914e+02,6.686807e+02
2.436198e+02,7.018744e+02
2.455483e+02,6.977616e+02
2.474768e+02,6.945706e+02
2.494052e+02,7.101425e+02
2.513337e+02,7.222527e+02
2.532622e+02,7.263017e+02
2.551906e+02,7.434633e+02
2.571191e+02,7.423587e+02
2.590476e+02,7.720900e+02
2.609760e+02,7.881116e+02
2.629045e+02,7.860331e+02
2.648330e+02,8.138204e+02
2.667614e+02,8.583438e+02
2.686899e+02,8.686251e+02
2.706184e+02,8.474789e+02
2.725468e+02,8.633054e+02
2.744753e+02,8.857767e+02
2.764038e+02,8.874947e+02
2.783322e+02,9.075018e+02
2.802607e+02,8.749448e+02
2.821892e+02,8.425822e+02
2.841176e+02,8.065085e+02
2.860461e+02,7.538502e+02
2.879746e+02,7.075389e+02
2.899030e+02,6.896920e+02
2.918315e+02,6.904908e+02
2.937600e+02,6.731443e+02
2.956884e+02,6.480248e+02
2.976169e+02,6.200470e+02
2.995454e+02,5.919432e+02
3.014738e+02,5.642087e+02
3.034023e+02,5.346157e+02
3.053308e+02,4.994008e+02
3.072592e+02,4.651895e+02
3.091877e+02,4.633521e+02
3.111162e+02,4.434346e+02
3.130446e+02,4.027650e+02
3.149731e+02,3.859463e+02
3.169016e+02,3.567458e+02
3.188300e+02,3.192508e+02
3.207585e+02,2.877216e+02
3.226870e+02,2.632831e+02
3.246154e+02,2.428460e+02
3.265439e+02,2.240459e+02
3.284724e+02,2.080337e+02
3.304008e+02,1.963769e+02
3.323293e+02,1.754667e+02
3.342578e+02,1.490545e+02
3.361862e+02,1.353535e+02
3.381147e+02,1.425689e+02
