wavenumber,col,mean_cancer,mean_control,sd_cancer,sd_control,p_value,p_adj,log2_fc,abs_diff,neg_log10p,cancer,display
830.81,x_830.81,-0.3573698725264682,-0.2939760359024557,0.2709769320881828,0.2944094047669155,0.12513666084937017,0.20708456264453293,0.2817203306223546,-0.06339383662401249,0.6838522748785433,OVA,Ovarian (OVC)
832.73,x_832.73,-0.26434510079329454,-0.21915497359295197,0.2727216078549349,0.2956677780046337,0.32650145418654786,0.4287624433489076,0.27047229398683237,-0.04519012720034257,0.3677832628690591,OVA,Ovarian (OVC)
834.66,x_834.66,-0.16466678552929978,-0.1378075755826379,0.29818931549519534,0.2969577570006915,0.5497713578654186,0.6457741452313649,0.25689609179022443,-0.026859209946661883,0.18991934675788585,OVA,Ovarian (OVC)
836.58,x_836.58,-0.06857452910907529,-0.0597158564566689,0.3369020385961218,0.3034306791614731,0.6825153725868494,0.7552093175960997,0.19956186764810674,-0.008858672652406384,0.12193266045309165,OVA,Ovarian (OVC)
838.5,x_838.50,0.017837870744041005,0.012535605747224331,0.36523455844867425,0.3156220373809857,0.6807025717874344,0.7540958585559849,0.5088774959189963,0.005302264996816674,0.12257344432147625,OVA,Ovarian (OVC)
840.42,x_840.42,0.08971435255040178,0.08114313528339852,0.37588661915047383,0.32776509829628403,0.6289693055537804,0.7119688870372696,0.1448680603052146,0.008571217267003259,0.14753898456997755,OVA,Ovarian (OVC)
842.35,x_842.35,0.1481113782269246,0.14196044052839837,0.3876510212458214,0.33494420954643145,0.4819675798281571,0.5829750157041744,0.061193097244854625,0.006150937698526232,0.23435005720379265,OVA,Ovarian (OVC)
844.27,x_844.27,0.19415604202416398,0.18889975053662753,0.4010379150161575,0.33790515896490897,0.45842080562407034,0.5624979701555193,0.039595600535620244,0.005256291487536452,0.24987904041988465,OVA,Ovarian (OVC)
846.19,x_846.19,0.22722683453889397,0.21494583608889095,0.404519582762934,0.3380084527289628,0.5140943077777014,0.6123288888817208,0.08015969556089472,0.012280998450003022,0.21301525063129892,OVA,Ovarian (OVC)
848.12,x_848.12,0.2458441591561899,0.21798384516559166,0.4126616332513069,0.3361330660498582,0.6879647391766189,0.759441595194969,0.17352210904215157,0.02786031399059824,0.11950561990502497,OVA,Ovarian (OVC)
850.04,x_850.04,0.24954289154932732,0.20491974470108212,0.4313680932071682,0.33019669778867766,0.8393985039534442,0.8828319473526101,0.2842275495129955,0.0446231468482452,0.054121959257658114,OVA,Ovarian (OVC)
851.96,x_851.96,0.2471766857393841,0.17220202555884329,0.46727755315261466,0.3223275577751777,0.8587638660784281,0.8971443740595869,0.5214380173994012,0.0749746601805408,0.047137661959217064,OVA,Ovarian (OVC)
853.88,x_853.88,0.2296983642405201,0.11252272771962575,0.4941086997343401,0.31437142282759395,0.45319449788571226,0.5582830771055876,1.029517611056522,0.11717563652089434,0.25314553645379906,OVA,Ovarian (OVC)
855.81,x_855.81,0.19218048529661377,0.037273260193009534,0.4962298055170729,0.30481305957097465,0.15314038252774462,0.2422779317486315,2.3662177302441374,0.15490722510360425,0.6156861424298622,OVA,Ovarian (OVC)
857.73,x_857.73,0.14874755633304,-0.041052986497703246,0.47813718289269697,0.29888789059651566,0.03406423845832501,0.07321853553685949,NA,0.18980054283074324,1.1353789618055028,OVA,Ovarian (OVC)
859.65,x_859.65,0.09751617796862892,-0.11874083123357035,0.4395825765583567,0.2894807466728235,0.002495561298369881,0.008216020471745912,NA,0.21625700920219926,2.0853384872838054,OVA,Ovarian (OVC)
861.58,x_861.58,0.04211235100106686,-0.18829237706526206,0.3981062281222481,0.27279222013821713,1.937566229434763e-4,8.160470380727494e-4,NA,0.23040472806632892,3.0882848071938556,OVA,Ovarian (OVC)
863.5,x_863.50,-0.003123964339850453,-0.23835263962066588,0.3650605391432866,0.25762422860016465,1.5765717985421157e-5,8.281430514813922e-5,-6.2540316437433345,0.23522867528081542,4.081894637728529,OVA,Ovarian (OVC)
865.42,x_865.42,-0.04390967466078753,-0.2715824480850867,0.3287838248133497,0.2452592835791321,1.946783460436879e-6,1.3001732396489157e-5,-2.628807037526697,0.22767277342429915,4.885998776915528,OVA,Ovarian (OVC)
867.34,x_867.34,-0.07640466988296335,-0.28808077673569754,0.29068149477402644,0.23835757138523136,4.2660230116563666e-7,3.2428711511371566e-6,-1.9147545448053651,0.2116761068527342,5.489070306788579,OVA,Ovarian (OVC)
869.27,x_869.27,-0.0948075973937249,-0.28904571261983714,0.2634459002921463,0.23917563888191867,4.211104877167114e-7,3.2273631640584025e-6,-1.6082333200749606,0.19423811522611223,5.4911521621844415,OVA,Ovarian (OVC)
871.19,x_871.19,-0.10196680900986534,-0.28214533019342647,0.2522357198083956,0.24246038844235182,9.84037930325231e-7,7.02347683094726e-6,-1.468347886920917,0.18017852118356115,5.153447845891071,OVA,Ovarian (OVC)
873.11,x_873.11,-0.1055409360484028,-0.2717356012632593,0.2608538923601918,0.250130718434759,7.392471272349354e-6,4.240466650089967e-5,-1.3644092680524087,0.16619466521485649,4.372586348028164,OVA,Ovarian (OVC)
875.04,x_875.04,-0.10558211363088861,-0.25385361681580315,0.280415977713793,0.2582268784292767,1.5441154746795847e-4,6.562490767388234e-4,-1.265639343810264,0.14827150318491455,3.182931294584107,OVA,Ovarian (OVC)
876.96,x_876.96,-0.10357300692709173,-0.23897493895544425,0.29225285473545604,0.26420237571560723,6.997910730567917e-4,0.0025964470369369058,-1.2062191660012744,0.13540193202835252,2.5856205318405947,OVA,Ovarian (OVC)
878.88,x_878.88,-0.08938052787646654,-0.23481600109121184,0.29677952826341936,0.2664647681129175,2.9657357943726624e-4,0.0012004168691508396,-1.3935082483509498,0.14543547321474531,2.9206679101751694,OVA,Ovarian (OVC)
880.81,x_880.81,-0.061733392327935184,-0.22924833308034157,0.29701910724321284,0.2706776624826931,3.420925251660916e-5,1.6073191509060085e-4,-1.8928053438981312,0.1675149407524064,3.7938978807253663,OVA,Ovarian (OVC)
882.73,x_882.73,-0.018128589135679607,-0.20946597344835655,0.2973776494863679,0.28063427572504646,6.282130047517019e-6,3.671119746517758e-5,-3.530450045005077,0.19133738431267694,4.435201449218783,OVA,Ovarian (OVC)
884.65,x_884.65,0.03488628404849456,-0.17797451495231778,0.3199058756481076,0.2884538222800444,2.924159147906036e-6,1.85992435598105e-5,NA,0.21286079900081234,4.730504718388567,OVA,Ovarian (OVC)
886.57,x_886.57,0.09621065245903405,-0.127363104132797,0.3641309067835185,0.30244328220791655,1.5330340200788683e-5,8.144243231668988e-5,NA,0.22357375659183104,4.089149264403898,OVA,Ovarian (OVC)
888.5,x_888.50,0.163298054471136,-0.06065618479013899,0.4123196887252424,0.3212829856660262,2.232127011101237e-4,9.275727801687364e-4,NA,0.22395423926127497,3.032652004316031,OVA,Ovarian (OVC)
890.42,x_890.42,0.21843074908125365,0.013349638774299115,0.44395753851309583,0.3427315387453804,0.0029115936936620593,0.009387379667496639,4.0322018915738065,0.20508111030695453,2.027455616973357,OVA,Ovarian (OVC)
892.34,x_892.34,0.25639834148283813,0.0883239165599522,0.4645555757680748,0.3648581327948958,0.026543214750778775,0.060531477541410125,1.5375001703264677,0.16807442492288593,1.2180187250590404,OVA,Ovarian (OVC)
894.27,x_894.27,0.2779283244223508,0.15189081062806492,0.485052164850918,0.3818493707474317,0.13484739807787235,0.21889291181043516,0.8716739739920251,0.1260375137942859,0.6597683015268874,OVA,Ovarian (OVC)
896.19,x_896.19,0.26167347425141535,0.17830832312776423,0.49037352510977295,0.39243248209769677,0.39042552429950994,0.4959889473098394,0.5533910615721787,0.08336515112365112,0.30452800128365304,OVA,Ovarian (OVC)
898.11,x_898.11,0.21587952254429793,0.1658877962540457,0.47691477990788794,0.39389689716432463,0.6662672709053143,0.7416189265434154,0.38001663121273727,0.049991726290252225,0.12981919527607244,OVA,Ovarian (OVC)
900.03,x_900.03,0.14044803416435644,0.11608572491587454,0.44930775370972664,0.3889897110071053,0.8249373576107858,0.8715439879842765,0.27484370100730793,0.0243623092484819,0.059710688580680335,OVA,Ovarian (OVC)
901.96,x_901.96,0.0403504591811953,0.0367971573171251,0.4179279777224707,0.37748788018563323,0.9310669945223777,0.9514181856594789,0.1329873203456878,0.003553301864070199,0.021628551616895524,OVA,Ovarian (OVC)
903.88,x_903.88,-0.07431965628896546,-0.059899240750946575,0.3814580647706074,0.3570234001025198,0.9921122446638755,0.994238959014709,0.31121078667854857,-0.014420415538018885,0.002509223138673922,OVA,Ovarian (OVC)
905.8,x_905.80,-0.1929258682642808,-0.15613100407865332,0.35398369866907387,0.34153132724988683,0.7592499505103485,0.8150386954387782,0.30529130863920023,-0.03679486418562747,0.0888217718531512,OVA,Ovarian (OVC)
907.73,x_907.73,-0.29754252121223207,-0.23961683449720084,0.3269360224735585,0.3306851381134537,0.4282933600009222,0.5332280846882321,0.3123677584571166,-0.05792568671503123,0.27308698471970155,OVA,Ovarian (OVC)
909.65,x_909.65,-0.3843845977683645,-0.30644244819868954,0.29892201862369194,0.32587731772710865,0.17679980599781273,0.27099642394746704,0.32693533109070017,-0.07794214956967493,0.5670364400116794,OVA,Ovarian (OVC)
911.57,x_911.57,-0.4506594966487329,-0.35574829599147956,0.28635757963721686,0.32072681609852577,0.05496927132842127,0.10752357466961064,0.34118180033218154,-0.09491120065725334,0.9684963057348172,OVA,Ovarian (OVC)
913.49,x_913.49,-0.4975694807243843,-0.3922228796625966,0.2863643162828852,0.3101807932461572,0.017079278821652687,0.041586264839180376,0.343225081607639,-0.10534660106178767,1.3810500849868266,OVA,Ovarian (OVC)
915.42,x_915.42,-0.5238345057866721,-0.41976465543243224,0.29342447203815836,0.30207392302635994,0.01569678762205802,0.039347175406499325,0.31953108267332614,-0.10406985035423988,1.405086438639105,OVA,Ovarian (OVC)
917.34,x_917.34,-0.5287364301182699,-0.43773853493858783,0.2904763059381266,0.2954236315061007,0.026881970421194945,0.06085869816904908,0.27247990684055406,-0.09099789517968204,1.215677341889868,OVA,Ovarian (OVC)
919.26,x_919.26,-0.5186012308210175,-0.4477497620024999,0.28670626750254735,0.2905670195749671,0.09235750152808278,0.1626257324458708,0.211933405058186,-0.07085146881851762,0.7888107344181596,OVA,Ovarian (OVC)
921.19,x_921.19,-0.49775843372996664,-0.4450451479680663,0.297577533728031,0.288675796575985,0.20308120404666108,0.2966889465369189,0.16149440476108184,-0.05271328576190032,0.5276986334858007,OVA,Ovarian (OVC)
923.11,x_923.11,-0.46159411035811354,-0.4268176236918157,0.3155165280801698,0.2900379668697212,0.3656939437918266,0.4722704937090578,0.11300532330934014,-0.034776486666297846,0.3258091872194802,OVA,Ovarian (OVC)
925.03,x_925.03,-0.398437479068897,-0.38433388676083347,0.34176207307280554,0.29587863630082556,0.5672189785810822,0.6604604545122189,0.05199330935441245,-0.014103592308063517,0.18015318092800187,OVA,Ovarian (OVC)
926.96,x_926.96,-0.3000577057427505,-0.3109580594934662,0.38946706270330667,0.30648244939592656,0.6680650746139986,0.742735843952543,-0.051480198350413814,0.010900353750715741,0.12916561680721067,OVA,Ovarian (OVC)
928.88,x_928.88,-0.1774815200988436,-0.21124258967320614,0.45086501911363125,0.32388651784387296,0.6448455430889877,0.7246761812358214,-0.2512332173598408,0.033761069574362534,0.13985601290256705,OVA,Ovarian (OVC)
930.8,x_930.80,-0.051263375222484996,-0.10081196891740568,0.49463628087056233,0.33781487197179344,0.6626774181752515,0.7393835155057996,-0.9756803903753944,0.049548593694920685,0.13113023621445874,OVA,Ovarian (OVC)
932.72,x_932.72,0.03950228574336084,-0.006363157891261853,0.5120152936547796,0.342970448898239,0.5891814825664006,0.6784294165019513,NA,0.045865443634622693,0.16849532946080453,OVA,Ovarian (OVC)
934.65,x_934.65,0.07336963702313702,0.047875973727813756,0.5082020699794865,0.33680020460216453,0.422552119424563,0.5267816422159551,0.6158708477176371,0.025493663295323266,0.2783693681507034,OVA,Ovarian (OVC)
936.57,x_936.57,0.04297124081399803,0.04275274678253099,0.48021105515733853,0.3178350056465028,0.22305337730781813,0.32134808595194136,0.007354151222318103,2.1849403146703694e-4,0.4930242825374168,OVA,Ovarian (OVC)
938.49,x_938.49,-0.05833074942401976,-0.02654065490299737,0.4314346365366419,0.2909050818170949,0.06361621324356953,0.12065143891021808,1.1360822651955726,-0.03179009452102238,0.9184674942521597,OVA,Ovarian (OVC)
940.42,x_940.42,-0.21566494121913954,-0.1499415460052814,0.37859913803373024,0.2645499110468012,0.01736825548514088,0.042180049035342136,0.524394418779228,-0.06572339521385814,1.3748929197182458,OVA,Ovarian (OVC)
942.34,x_942.34,-0.38867651814646614,-0.3068899217300347,0.32879443396467445,0.2435370204180654,0.010415861253943694,0.02847611190771156,0.34084967078382516,-0.08178659641643143,1.5455193090063484,OVA,Ovarian (OVC)
944.26,x_944.26,-0.5447805419008693,-0.4697373847830417,0.2904002882546104,0.23144427143423246,0.013362070168883031,0.03460813187785494,0.21382118084029592,-0.07504315711782761,1.4608218429779276,OVA,Ovarian (OVC)
946.18,x_946.18,-0.6650293251929218,-0.6073998326514272,0.27315735230027,0.2277799537136752,0.022757195950560284,0.053194945534434664,0.130771654035414,-0.05762949254149463,1.2741296314415818,OVA,Ovarian (OVC)
948.11,x_948.11,-0.7341540614299286,-0.7040613884143189,0.2732550660949316,0.2278034386333804,0.08165359160855928,0.14710232784971664,0.06038170121801488,-0.030092673015609694,0.8323804546396526,OVA,Ovarian (OVC)
950.03,x_950.03,-0.7557166086111653,-0.7595580625387431,0.2896790277298612,0.22961942485053333,0.49671834659929925,0.5977241365126702,-0.0073149321698103035,0.0038414539275778425,0.2234992067016708,OVA,Ovarian (OVC)
951.95,x_951.95,-0.7487463016261799,-0.7760602871285428,0.31610649550529096,0.23523147959857418,0.9124238811083478,0.937490471248687,-0.05169182643350187,0.02731398550236286,0.02803313779239881,OVA,Ovarian (OVC)
953.88,x_953.88,-0.7258480638857568,-0.7557739410101885,0.34607293203176687,0.24999294642862618,0.7981051547192974,0.8460638544926793,-0.05828726249295461,0.02992587712443162,0.07259685846534833,OVA,Ovarian (OVC)
955.8,x_955.80,-0.6902399395598771,-0.7149618128334793,0.36991101277780275,0.2704576873746857,0.7442443851882594,0.8035433027148066,-0.05076830446523724,0.024721873273602202,0.09499071426671708,OVA,Ovarian (OVC)
957.72,x_957.72,-0.6435198813822287,-0.6734529634684868,0.3799988839686187,0.2927165864490209,0.9871827401017306,0.99241423026792,-0.06559256468148363,0.02993308208625811,0.0033070169889811694,OVA,Ovarian (OVC)
959.64,x_959.64,-0.595081657521187,-0.6307507710549719,0.3750325415618434,0.3096208947620377,0.6590952976477631,0.7371460565797351,-0.08398255228259562,0.03566911353378488,0.13244645341352587,OVA,Ovarian (OVC)
961.57,x_961.57,-0.5551461092883148,-0.5915319557610734,0.3598845758988477,0.3146067806090591,0.5053669974049657,0.6042431490711546,-0.09158874250439125,0.036385846472758665,0.21878826493762363,OVA,Ovarian (OVC)
963.49,x_963.49,-0.5297508798580927,-0.5660289434314484,0.3401171710495097,0.307064067472966,0.4712529102900949,0.5737258738557797,-0.09556192177349487,0.03627806357335572,0.24129556388885595,OVA,Ovarian (OVC)
965.41,x_965.41,-0.5050369988862775,-0.5462332770597993,0.3108925611732865,0.29476458173217573,0.3444810380789107,0.44859299526989066,-0.11312833938139054,0.04119627817352178,0.348147512160507,OVA,Ovarian (OVC)
967.34,x_967.34,-0.46584834168819267,-0.5219332939861573,0.2762946772745277,0.2814999010594189,0.1437708888809664,0.22939553089369213,-0.1640054091534468,0.05608495229796462,0.6394150473201692,OVA,Ovarian (OVC)
969.26,x_969.26,-0.41028370139764814,-0.4826281068200951,0.26259718330966486,0.2732617367680213,0.06273869706199181,0.1192290279531755,-0.23429061932211792,0.07234440542244697,0.9236179967339925,OVA,Ovarian (OVC)
971.18,x_971.18,-0.3220208250063334,-0.41749172713847665,0.26982485532572464,0.2792273958708342,0.015432415989790765,0.038788464920576256,-0.3745946443812028,0.09547090213214326,1.411297407554234,OVA,Ovarian (OVC)
973.1,x_973.10,-0.19816593805005273,-0.3162583234379705,0.30068068668062115,0.3042800428398718,0.004858433315464389,0.014653661774061947,-0.6743971635745865,0.11809238538791778,1.834053836773656,OVA,Ovarian (OVC)
975.03,x_975.03,-0.03604477868432368,-0.1780678481570083,0.3526216441115396,0.35094124067084653,0.003296850886978891,0.0104493409468653,-2.3045967751651464,0.14202306947268462,1.980911100190795,OVA,Ovarian (OVC)
976.95,x_976.95,0.18621542778429306,0.0018920359293868052,0.4103522339360677,0.4136242961512548,0.001076261058522145,0.0037973739234649266,6.620134747746568,0.18432339185490626,2.4205166362281565,OVA,Ovarian (OVC)
978.87,x_978.87,0.4583093716695759,0.2373445736518021,0.4658226100945986,0.4867707851938472,5.375045843287862e-4,0.002059699944046783,0.9493357899559445,0.22096479801777383,2.6861960428037692,OVA,Ovarian (OVC)
980.8,x_980.80,0.7666763082368473,0.5279492482040681,0.5244116938681512,0.5713995860510894,0.0012051274025714179,0.004220202701888673,0.5382174977325376,0.23872706003277921,2.3746666888019434,OVA,Ovarian (OVC)
