cancer,wavenumber,shap,abs_shap
OVC,889.65,0.10177594343984783,0.10177594343984783
OVC,891.58,0.17410515928996348,0.17410515928996348
OVC,893.51,-0.015285224002110555,0.015285224002110555
OVC,895.43,-0.013397100087824222,0.013397100087824222
OVC,897.36,-0.032645378437169546,0.032645378437169546
OVC,899.29,-0.04932347267898268,0.04932347267898268
OVC,901.22,-0.029064800130785606,0.029064800130785606
OVC,903.15,-0.01570696081178642,0.01570696081178642
OVC,905.07,0.006232330484889644,0.006232330484889644
OVC,907.0,-0.0009717053615306709,0.0009717053615306709
OVC,908.93,-0.007962497089480451,0.007962497089480451
OVC,910.86,0.028511932827892817,0.028511932827892817
OVC,912.78,0.07433793157953367,0.07433793157953367
OVC,914.71,-0.062259430070423956,0.062259430070423956
OVC,916.64,-0.02196532406161605,0.02196532406161605
OVC,918.57,0.06094505523574101,0.06094505523574101
OVC,920.5,0.013718912158527276,0.013718912158527276
OVC,922.42,0.004803414256457743,0.004803414256457743
OVC,924.35,0.029161884806125048,0.029161884806125048
OVC,926.28,-0.011816773308378823,0.011816773308378823
OVC,928.21,-0.045083881982463596,0.045083881982463596
OVC,930.14,-0.014752369079342636,0.014752369079342636
OVC,932.06,-0.03563557690472766,0.03563557690472766
OVC,933.99,-0.01785572029621511,0.01785572029621511
OVC,935.92,0.00289348777125662,0.00289348777125662
OVC,937.85,0.01933089248525385,0.01933089248525385
OVC,939.78,0.03537645219422734,0.03537645219422734
OVC,941.7,0.02855959345955892,0.02855959345955892
OVC,943.63,0.004338126466890725,0.004338126466890725
OVC,945.56,0.012163860030332908,0.012163860030332908
OVC,947.49,0.0320351387183673,0.0320351387183673
OVC,949.41,-0.0214761335780161,0.0214761335780161
OVC,951.34,-0.059189506002747985,0.059189506002747985
OVC,953.27,0.011958851925380511,0.011958851925380511
OVC,955.2,0.04758617316745551,0.04758617316745551
OVC,957.13,0.002395359001175397,0.002395359001175397
OVC,959.05,-0.009666620405303965,0.009666620405303965
OVC,960.98,0.004108093216199284,0.004108093216199284
OVC,962.91,-0.016564996921878218,0.016564996921878218
OVC,964.84,-0.003479523739857649,0.003479523739857649
OVC,966.77,0.013021085971029375,0.013021085971029375
OVC,968.69,-0.006575656967171271,0.006575656967171271
OVC,970.62,-0.017349738749449208,0.017349738749449208
OVC,972.55,0.0005691453072649056,0.0005691453072649056
OVC,974.48,-0.0005725985023427808,0.0005725985023427808
OVC,976.41,0.039942315039106224,0.039942315039106224
OVC,978.33,0.05446858375784537,0.05446858375784537
OVC,980.26,0.009376692298262233,0.009376692298262233
OVC,982.19,-0.1873195525319136,0.1873195525319136
OVC,984.12,-0.3082502727801928,0.3082502727801928
OVC,986.04,-0.28928482837034136,0.28928482837034136
OVC,987.97,-0.3132397753550168,0.3132397753550168
OVC,989.9,-0.4532211735390377,0.4532211735390377
OVC,991.83,-0.403107472596668,0.403107472596668
OVC,993.76,-0.010765501370915238,0.010765501370915238
OVC,995.68,0.14674155817433265,0.14674155817433265
OVC,997.61,0.1207038373975961,0.1207038373975961
OVC,999.54,0.05368091416847266,0.05368091416847266
OVC,1001.47,-0.0228676517662613,0.0228676517662613
OVC,1003.4,-0.08439279051462079,0.08439279051462079
OVC,1005.32,-0.13562564735439786,0.13562564735439786
OVC,1007.25,-0.05432530982720123,0.05432530982720123
OVC,1009.18,0.07941933874464106,0.07941933874464106
OVC,1011.11,0.0818037196584861,0.0818037196584861
OVC,1013.04,-0.04367811597771009,0.04367811597771009
OVC,1014.96,-0.04772717527685784,0.04772717527685784
OVC,1016.89,-0.014926593221784908,0.014926593221784908
OVC,1018.82,0.012658179212804143,0.012658179212804143
OVC,1020.75,0.02482443457871241,0.02482443457871241
OVC,1022.67,0.01812262742170922,0.01812262742170922
OVC,1024.6,0.000814054953080418,0.000814054953080418
OVC,1026.53,0.0008544753107245673,0.0008544753107245673
OVC,1028.46,-0.0014259535270886024,0.0014259535270886024
OVC,1030.39,-0.005954847369614897,0.005954847369614897
OVC,1032.31,-0.01683709242691289,0.01683709242691289
OVC,1034.24,-0.01943152188657705,0.01943152188657705
OVC,1036.17,0.007704856025032741,0.007704856025032741
OVC,1038.1,0.0048570292300771,0.0048570292300771
OVC,1040.03,-0.03516439564839329,0.03516439564839329
OVC,1041.95,-0.03443941495818964,0.03443941495818964
OVC,1043.88,0.017894019190059954,0.017894019190059954
OVC,1045.81,0.02176249398345777,0.02176249398345777
OVC,1047.74,-0.0002613159257294083,0.0002613159257294083
OVC,1049.67,-0.0031548972455167105,0.0031548972455167105
OVC,1051.59,-0.009668199196517893,0.009668199196517893
OVC,1053.52,0.059655949089287584,0.059655949089287584
OVC,1055.45,0.026150877463155715,0.026150877463155715
OVC,1057.38,-0.06543347172492148,0.06543347172492148
OVC,1059.3,-0.004202851504076551,0.004202851504076551
OVC,1061.23,0.011239608893753163,0.011239608893753163
OVC,1063.16,-0.007343435421805848,0.007343435421805848
OVC,1065.09,0.012746299828924418,0.012746299828924418
OVC,1067.02,0.006437476391307283,0.006437476391307283
OVC,1068.94,-0.004699761404893073,0.004699761404893073
OVC,1070.87,-0.0019005211945669418,0.0019005211945669418
OVC,1072.8,0.029460329296066252,0.029460329296066252
OVC,1074.73,0.010476343445991689,0.010476343445991689
OVC,1076.66,-0.030004615918787236,0.030004615918787236
OVC,1078.58,-0.015232638965650691,0.015232638965650691
OVC,1080.51,-0.014905418036556846,0.014905418036556846
OVC,1082.44,0.03003605469140953,0.03003605469140953
OVC,1084.37,0.03235505117064591,0.03235505117064591
OVC,1086.3,0.0036798212068254485,0.0036798212068254485
OVC,1088.22,0.05663951993668781,0.05663951993668781
OVC,1090.15,-0.02065590719514006,0.02065590719514006
OVC,1092.08,-0.02290834755383387,0.02290834755383387
OVC,1094.01,0.0023540596059051576,0.0023540596059051576
OVC,1095.94,0.0003589789072911957,0.0003589789072911957
OVC,1097.86,0.011455686311306227,0.011455686311306227
OVC,1099.79,-0.013141477095460116,0.013141477095460116
OVC,1101.72,0.009502260849005413,0.009502260849005413
OVC,1103.65,0.0006819125790129331,0.0006819125790129331
OVC,1105.57,-0.011829132934711474,0.011829132934711474
OVC,1107.5,0.016846829466966588,0.016846829466966588
OVC,1109.43,0.018345427870288554,0.018345427870288554
OVC,1111.36,-0.010284226854463743,0.010284226854463743
OVC,1113.29,-0.0006851370561709834,0.0006851370561709834
OVC,1115.21,0.0007352478638988818,0.0007352478638988818
OVC,1117.14,-0.018452143889759118,0.018452143889759118
OVC,1119.07,-0.0035328704154204997,0.0035328704154204997
OVC,1121.0,0.012685286782032632,0.012685286782032632
OVC,1122.93,0.0054982097746041755,0.0054982097746041755
OVC,1124.85,0.03096485913050216,0.03096485913050216
OVC,1126.78,-0.0004182086707018571,0.0004182086707018571
OVC,1128.71,-0.030172795503878917,0.030172795503878917
OVC,1130.64,-0.005370579576962256,0.005370579576962256
OVC,1132.57,-0.02698262653685473,0.02698262653685473
OVC,1134.49,0.022788484358346534,0.022788484358346534
OVC,1136.42,0.02695826356200733,0.02695826356200733
OVC,1138.35,0.04027783874320439,0.04027783874320439
OVC,1140.28,0.06274741620083178,0.06274741620083178
OVC,1142.2,-0.03980195659883342,0.03980195659883342
OVC,1144.13,0.11621369109801066,0.11621369109801066
OVC,1146.06,0.25586667726166046,0.25586667726166046
OVC,1147.99,0.07726831326453545,0.07726831326453545
OVC,1149.92,-0.1327186694001303,0.1327186694001303
OVC,1151.84,-0.17400805742532158,0.17400805742532158
OVC,1153.77,-0.014627061075598266,0.014627061075598266
OVC,1155.7,0.1113615347398043,0.1113615347398043
OVC,1157.63,0.06147197846330185,0.06147197846330185
OVC,1159.56,-0.03864522184470774,0.03864522184470774
OVC,1161.48,-0.04175491310508605,0.04175491310508605
OVC,1163.41,-0.022149851289331498,0.022149851289331498
OVC,1165.34,0.0052906065043706735,0.0052906065043706735
OVC,1167.27,0.005332197820866097,0.005332197820866097
OVC,1169.2,0.007980663287894752,0.007980663287894752
OVC,1171.12,-6.857039388634753e-05,6.857039388634753e-05
OVC,1173.05,-0.00794920841705451,0.00794920841705451
OVC,1174.98,0.01300388372902975,0.01300388372902975
OVC,1176.91,-0.02881945150339882,0.02881945150339882
OVC,1178.83,-0.046198320932759405,0.046198320932759405
OVC,1180.76,0.008189170905846647,0.008189170905846647
OVC,1182.69,0.0174044653424017,0.0174044653424017
OVC,1184.62,0.01123034363565967,0.01123034363565967
OVC,1186.55,-0.06286708555837346,0.06286708555837346
OVC,1188.47,-0.027088641112062828,0.027088641112062828
OVC,1190.4,0.052467246016895785,0.052467246016895785
OVC,1192.33,0.06856901963312502,0.06856901963312502
OVC,1194.26,-2.8381938810715374e-05,2.8381938810715374e-05
OVC,1196.19,-0.041951977601655185,0.041951977601655185
OVC,1198.11,0.026864649058643962,0.026864649058643962
OVC,1200.04,0.04317895413524376,0.04317895413524376
OVC,1201.97,0.07480741214564154,0.07480741214564154
OVC,1203.9,-0.004223614363762728,0.004223614363762728
OVC,1205.83,-0.14443170587177231,0.14443170587177231
OVC,1207.75,-0.05739937860229526,0.05739937860229526
OVC,1209.68,0.10312266696968703,0.10312266696968703
OVC,1211.61,0.02628696614774965,0.02628696614774965
OVC,1213.54,-0.020603151928367532,0.020603151928367532
OVC,1215.46,-0.014962461766206695,0.014962461766206695
OVC,1217.39,-0.021869476648631876,0.021869476648631876
OVC,1219.32,-0.051885708556951904,0.051885708556951904
OVC,1221.25,0.026893601368310757,0.026893601368310757
OVC,1223.18,0.0260069265797867,0.0260069265797867
OVC,1225.1,0.009062596793624445,0.009062596793624445
OVC,1227.03,0.02433121324690981,0.02433121324690981
OVC,1228.96,-0.013172211222612596,0.013172211222612596
OVC,1230.89,-0.052582671439549554,0.052582671439549554
OVC,1232.82,0.01340006492144642,0.01340006492144642
OVC,1234.74,0.09434490424281458,0.09434490424281458
OVC,1236.67,-0.0003265114970931374,0.0003265114970931374
OVC,1238.6,-0.04049899917853645,0.04049899917853645
OVC,1240.53,-0.03518152798460703,0.03518152798460703
OVC,1242.46,-0.08217124706721834,0.08217124706721834
OVC,1244.38,-0.031851256769987735,0.031851256769987735
OVC,1246.31,0.06279165808802688,0.06279165808802688
OVC,1248.24,-0.008342310235585538,0.008342310235585538
OVC,1250.17,-0.019636703952793485,0.019636703952793485
OVC,1252.09,0.0011906650807579893,0.0011906650807579893
OVC,1254.02,0.027440864610770936,0.027440864610770936
OVC,1255.95,-0.00625294391141546,0.00625294391141546
OVC,1257.88,0.00568016655478646,0.00568016655478646
OVC,1259.81,0.023625759468685312,0.023625759468685312
OVC,1261.73,-0.04485758051126642,0.04485758051126642
OVC,1263.66,-0.06347713993449368,0.06347713993449368
OVC,1265.59,-0.05152627245155202,0.05152627245155202
OVC,1267.52,0.05873607523037166,0.05873607523037166
OVC,1269.45,0.05773796131790993,0.05773796131790993
OVC,1271.37,0.021342964867912827,0.021342964867912827
OVC,1273.3,-0.005548838368303511,0.005548838368303511
OVC,1275.23,-0.035495959984486375,0.035495959984486375
OVC,1277.16,-0.0055835246612896475,0.0055835246612896475
OVC,1279.09,0.04825183202917235,0.04825183202917235
OVC,1281.01,0.0017303941907981146,0.0017303941907981146
OVC,1282.94,-0.04171666721322205,0.04171666721322205
OVC,1284.87,-0.027907090901107847,0.027907090901107847
OVC,1286.8,0.12644529632519796,0.12644529632519796
OVC,1288.73,0.09870644912510262,0.09870644912510262
OVC,1290.65,0.06621038936697429,0.06621038936697429
OVC,1292.58,0.0030993574600833036,0.0030993574600833036
OVC,1294.51,-0.1299950651743997,0.1299950651743997
OVC,1296.44,-0.09755971185420105,0.09755971185420105
OVC,1298.36,-0.03440342631855539,0.03440342631855539
OVC,1300.29,0.05583589096388049,0.05583589096388049
OVC,1302.22,0.10163908118214807,0.10163908118214807
OVC,1304.15,-0.09305490097155242,0.09305490097155242
OVC,1306.08,-0.16413049658310724,0.16413049658310724
OVC,1308.0,-0.06986074532148581,0.06986074532148581
OVC,1309.93,0.11984900309571746,0.11984900309571746
OVC,1311.86,-0.006105030849956288,0.006105030849956288
OVC,1313.79,-0.08358882252693992,0.08358882252693992
OVC,1315.72,0.08552215663327795,0.08552215663327795
OVC,1317.64,0.045078117195239055,0.045078117195239055
OVC,1319.57,0.005636539146545447,0.005636539146545447
OVC,1321.5,-0.025834428546466417,0.025834428546466417
OVC,1323.43,-0.015949004589394817,0.015949004589394817
OVC,1325.36,0.010698181430675729,0.010698181430675729
OVC,1327.28,0.01318849731187138,0.01318849731187138
OVC,1329.21,0.01078943766237144,0.01078943766237144
OVC,1331.14,0.00048042819981684946,0.00048042819981684946
OVC,1333.07,0.0007930826352222027,0.0007930826352222027
OVC,1334.99,-0.0021357327123823116,0.0021357327123823116
OVC,1336.92,0.0869274525015923,0.0869274525015923
OVC,1338.85,0.15457684857243953,0.15457684857243953
OVC,1340.78,0.08542284605798589,0.08542284605798589
OVC,1342.71,-0.05301326861330749,0.05301326861330749
OVC,1344.63,-0.06754384516262428,0.06754384516262428
OVC,1346.56,0.02039274797410783,0.02039274797410783
OVC,1348.49,-0.02904417913787257,0.02904417913787257
OVC,1350.42,-0.014478623904928035,0.014478623904928035
OVC,1352.35,-0.08942362391417528,0.08942362391417528
OVC,1354.27,-0.03742805294780607,0.03742805294780607
OVC,1356.2,0.1138479483309988,0.1138479483309988
OVC,1358.13,0.08456362689017038,0.08456362689017038
OVC,1360.06,0.04226225909369073,0.04226225909369073
OVC,1361.99,-0.015120933700023959,0.015120933700023959
OVC,1363.91,-0.012774832790223834,0.012774832790223834
OVC,1365.84,-0.004207389226789387,0.004207389226789387
OVC,1367.77,0.003598029964429656,0.003598029964429656
OVC,1369.7,0.004966525088329188,0.004966525088329188
OVC,1371.62,-0.003638713569825743,0.003638713569825743
OVC,1373.55,0.007529855090792871,0.007529855090792871
OVC,1375.48,0.011916675067489429,0.011916675067489429
OVC,1377.41,0.0032903869918407165,0.0032903869918407165
OVC,1379.34,-0.01334982807642441,0.01334982807642441
OVC,1381.26,-0.03466554754156546,0.03466554754156546
OVC,1383.19,0.0031679610929600858,0.0031679610929600858
OVC,1385.12,0.03504559688605967,0.03504559688605967
OVC,1387.05,-0.01697506919271462,0.01697506919271462
OVC,1388.98,-0.04810428668858602,0.04810428668858602
OVC,1390.9,0.041520635340098484,0.041520635340098484
OVC,1392.83,-0.047801327742393214,0.047801327742393214
OVC,1394.76,0.04501213326012907,0.04501213326012907
OVC,1396.69,0.049369695854366964,0.049369695854366964
OVC,1398.62,-0.08303615103178795,0.08303615103178795
OVC,1400.54,0.05446888306989418,0.05446888306989418
OVC,1402.47,-0.015550593952848852,0.015550593952848852
OVC,1404.4,0.008672898640730184,0.008672898640730184
OVC,1406.33,0.006342531170894049,0.006342531170894049
OVC,1408.25,-0.002738821638257891,0.002738821638257891
OVC,1410.18,-0.0036038058367722204,0.0036038058367722204
OVC,1412.11,-0.0015508645864578698,0.0015508645864578698
OVC,1414.04,-0.07052863092616901,0.07052863092616901
OVC,1415.97,-0.005554199673428747,0.005554199673428747
OVC,1417.89,0.11808213651287354,0.11808213651287354
OVC,1419.82,-0.06430192352373995,0.06430192352373995
OVC,1421.75,0.10224198903932007,0.10224198903932007
OVC,1423.68,0.04348416022812209,0.04348416022812209
OVC,1425.61,-0.10774810956460296,0.10774810956460296
OVC,1427.53,-0.17617585172031935,0.17617585172031935
OVC,1429.46,-0.15088380380282915,0.15088380380282915
OVC,1431.39,0.08615459259244392,0.08615459259244392
OVC,1433.32,0.16051932646088685,0.16051932646088685
OVC,1435.25,0.23486738131801255,0.23486738131801255
OVC,1437.17,0.15284778979187896,0.15284778979187896
OVC,1439.1,-0.05188384110347735,0.05188384110347735
OVC,1441.03,0.17488679714858116,0.17488679714858116
OVC,1442.96,0.09756649923600555,0.09756649923600555
OVC,1444.89,0.028126258801155535,0.028126258801155535
OVC,1446.81,-0.0970505393626982,0.0970505393626982
OVC,1448.74,-0.2266480258732517,0.2266480258732517
OVC,1450.67,-0.06676086534329705,0.06676086534329705
OVC,1452.6,0.06978759529617642,0.06978759529617642
OVC,1454.52,0.06485564515917583,0.06485564515917583
OVC,1456.45,-0.019688247744593195,0.019688247744593195
OVC,1458.38,-0.07648981340012599,0.07648981340012599
OVC,1460.31,0.0021921662567746434,0.0021921662567746434
OVC,1462.24,-0.01428076635353866,0.01428076635353866
OVC,1464.16,0.04778777078438646,0.04778777078438646
OVC,1466.09,0.030397058528486245,0.030397058528486245
OVC,1468.02,-0.06299961403318391,0.06299961403318391
OVC,1469.95,0.04117041363998415,0.04117041363998415
OVC,1471.88,-0.07551696547536803,0.07551696547536803
OVC,1473.8,-0.1017898187210903,0.1017898187210903
OVC,1475.73,-0.025141769794680434,0.025141769794680434
OVC,1477.66,-0.02911648989359515,0.02911648989359515
OVC,1479.59,-0.01922441437256981,0.01922441437256981
OVC,1481.52,0.027167568912035586,0.027167568912035586
OVC,1483.44,0.12514930986276085,0.12514930986276085
OVC,1485.37,0.0715837611010257,0.0715837611010257
OVC,1487.3,-0.022350950248419803,0.022350950248419803
OVC,1489.23,-0.09530160582055598,0.09530160582055598
OVC,1491.15,-0.0995061004871781,0.0995061004871781
OVC,1493.08,0.01701690012498784,0.01701690012498784
OVC,1495.01,-0.01679912921693422,0.01679912921693422
OVC,1496.94,0.06193888854455771,0.06193888854455771
OVC,1498.87,0.02739298716813904,0.02739298716813904
OVC,1500.79,-0.00529702714373226,0.00529702714373226
OVC,1502.72,-0.03642614224104827,0.03642614224104827
OVC,1504.65,-0.03897550693388326,0.03897550693388326
OVC,1506.58,0.011374010496898098,0.011374010496898098
OVC,1508.51,-0.026691592945722376,0.026691592945722376
OVC,1510.43,0.015573313937075377,0.015573313937075377
OVC,1512.36,0.02634032683134949,0.02634032683134949
OVC,1514.29,0.0035317670402797547,0.0035317670402797547
OVC,1516.22,0.009176580351418459,0.009176580351418459
OVC,1518.15,0.0003558836890043156,0.0003558836890043156
OVC,1520.07,-0.0018236793555239156,0.0018236793555239156
OVC,1522.0,0.003634829038902063,0.003634829038902063
OVC,1523.93,-0.002126061341307508,0.002126061341307508
OVC,1525.86,-0.015102154373660862,0.015102154373660862
OVC,1527.78,0.008955954135617587,0.008955954135617587
OVC,1529.71,0.003144390489793255,0.003144390489793255
OVC,1531.64,-0.015744497350033474,0.015744497350033474
OVC,1533.57,-0.0009832880381475248,0.0009832880381475248
OVC,1535.5,0.026600600198205603,0.026600600198205603
OVC,1537.42,-0.006111770921149597,0.006111770921149597
OVC,1539.35,-0.011644344414023865,0.011644344414023865
OVC,1541.28,-0.008617098649507056,0.008617098649507056
OVC,1543.21,-0.006990821939653311,0.006990821939653311
OVC,1545.14,-0.010409489926006515,0.010409489926006515
OVC,1547.06,-0.001355489755758258,0.001355489755758258
OVC,1548.99,0.009001748343837017,0.009001748343837017
OVC,1550.92,-0.008926493801800885,0.008926493801800885
OVC,1552.85,-0.012087691047693533,0.012087691047693533
OVC,1554.78,-0.0019372041211864666,0.0019372041211864666
OVC,1556.7,0.007629028688744635,0.007629028688744635
OVC,1558.63,0.014428666523613002,0.014428666523613002
OVC,1560.56,-0.015211088984541831,0.015211088984541831
OVC,1562.49,-0.008090946538690526,0.008090946538690526
OVC,1564.41,-0.025544314984431684,0.025544314984431684
OVC,1566.34,-0.017721674750906302,0.017721674750906302
OVC,1568.27,-0.034429040920236034,0.034429040920236034
OVC,1570.2,0.01031343456545683,0.01031343456545683
OVC,1572.13,-0.00975506461478366,0.00975506461478366
OVC,1574.05,0.0067589275771203225,0.0067589275771203225
OVC,1575.98,0.1268249707349662,0.1268249707349662
OVC,1577.91,-0.054923283294756715,0.054923283294756715
OVC,1579.84,-0.190096758189526,0.190096758189526
OVC,1581.77,-0.008642640691394267,0.008642640691394267
OVC,1583.69,-0.04581734593440031,0.04581734593440031
OVC,1585.62,-0.06931616247295402,0.06931616247295402
OVC,1587.55,0.13709424377423116,0.13709424377423116
OVC,1589.48,0.2780424287563523,0.2780424287563523
OVC,1591.41,0.15063142500654172,0.15063142500654172
OVC,1593.33,-0.15175659632444394,0.15175659632444394
OVC,1595.26,-0.21325085427365187,0.21325085427365187
OVC,1597.19,-0.3388419497076283,0.3388419497076283
OVC,1599.12,-0.12633262469620896,0.12633262469620896
OVC,1601.04,0.24624031077305805,0.24624031077305805
OVC,1602.97,0.031661963391303,0.031661963391303
OVC,1604.9,-0.06601908867017413,0.06601908867017413
OVC,1606.83,0.12263554780468801,0.12263554780468801
OVC,1608.76,0.05990237201056318,0.05990237201056318
OVC,1610.68,-0.06877271802108963,0.06877271802108963
OVC,1612.61,-0.31520192138253716,0.31520192138253716
OVC,1614.54,-0.23771817818810295,0.23771817818810295
OVC,1616.47,-0.05973172726755582,0.05973172726755582
OVC,1618.4,0.11231915845658552,0.11231915845658552
OVC,1620.32,0.06745453691013199,0.06745453691013199
OVC,1622.25,-0.061478679923957454,0.061478679923957454
OVC,1624.18,0.07822839221618944,0.07822839221618944
OVC,1626.11,0.07099514103024969,0.07099514103024969
OVC,1628.04,0.057360627138017005,0.057360627138017005
OVC,1629.96,0.13540932131213798,0.13540932131213798
OVC,1631.89,0.15071012203898987,0.15071012203898987
OVC,1633.82,-0.0784887584592374,0.0784887584592374
OVC,1635.75,-0.4523623674703866,0.4523623674703866
OVC,1637.68,-0.3897072670137866,0.3897072670137866
OVC,1639.6,0.32467976376813423,0.32467976376813423
OVC,1641.53,0.4715493620552419,0.4715493620552419
OVC,1643.46,0.3277336146137973,0.3277336146137973
OVC,1645.39,0.2986034377026325,0.2986034377026325
OVC,1647.31,0.040423366067610815,0.040423366067610815
OVC,1649.24,-0.17118673112958943,0.17118673112958943
OVC,1651.17,-0.05301606251914288,0.05301606251914288
OVC,1653.1,0.020970943704449786,0.020970943704449786
OVC,1655.03,-0.33671114340805053,0.33671114340805053
OVC,1656.95,-0.029506553854845654,0.029506553854845654
OVC,1658.88,0.4935786056363565,0.4935786056363565
OVC,1660.81,0.28088616515623754,0.28088616515623754
OVC,1662.74,-0.15304930943368097,0.15304930943368097
OVC,1664.67,-0.122751456303456,0.122751456303456
OVC,1666.59,-0.16546085126217594,0.16546085126217594
OVC,1668.52,-0.019794009607581303,0.019794009607581303
OVC,1670.45,0.3187109731379063,0.3187109731379063
OVC,1672.38,0.14663841685234802,0.14663841685234802
OVC,1674.31,-0.10938090200162516,0.10938090200162516
OVC,1676.23,-0.04382313977672606,0.04382313977672606
OVC,1678.16,-0.061576009851733,0.061576009851733
OVC,1680.09,-0.054209652272679085,0.054209652272679085
OVC,1682.02,0.16952101359866306,0.16952101359866306
OVC,1683.94,-0.03922137584913774,0.03922137584913774
OVC,1685.87,-0.28376177585315865,0.28376177585315865
OVC,1687.8,-0.010443154538585351,0.010443154538585351
OVC,1689.73,0.2702507474637,0.2702507474637
OVC,1691.66,0.15905644854435755,0.15905644854435755
OVC,1693.58,0.13596711717189694,0.13596711717189694
OVC,1695.51,-0.00529554571624144,0.00529554571624144
OVC,1697.44,-0.4071572072025342,0.4071572072025342
OVC,1699.37,-0.3669276388032204,0.3669276388032204
OVC,1701.3,0.04309624164218923,0.04309624164218923
OVC,1703.22,0.10388629986883281,0.10388629986883281
OVC,1705.15,0.12292152331605546,0.12292152331605546
OVC,1707.08,0.15063333548962177,0.15063333548962177
OVC,1709.01,0.10381313659448878,0.10381313659448878
OVC,1710.94,-0.022581956780463465,0.022581956780463465
OVC,1712.86,-0.053279405525012535,0.053279405525012535
OVC,1714.79,-0.07338366369274697,0.07338366369274697
OVC,1716.72,-0.08496898112716766,0.08496898112716766
OVC,1718.65,0.021306104106386767,0.021306104106386767
OVC,1720.57,0.009394784974266426,0.009394784974266426
OVC,1722.5,0.04216234561792544,0.04216234561792544
OVC,1724.43,0.04058452210992531,0.04058452210992531
OVC,1726.36,-0.000741209411831104,0.000741209411831104
OVC,1728.29,-0.0019156585402690743,0.0019156585402690743
OVC,1730.21,-0.01184054712311227,0.01184054712311227
OVC,1732.14,-0.0060878228402086385,0.0060878228402086385
OVC,1734.07,0.027976913068803042,0.027976913068803042
OVC,1736.0,0.013678431226304834,0.013678431226304834
OVC,1737.93,0.016446482060638402,0.016446482060638402
OVC,1739.85,-0.014883131017481902,0.014883131017481902
OVC,1741.78,-0.007200552412965173,0.007200552412965173
OVC,1743.71,0.0016334217647956198,0.0016334217647956198
OVC,1745.64,6.723017840165612e-05,6.723017840165612e-05
OVC,1747.57,0.0009971950564394622,0.0009971950564394622
OVC,1749.49,0.006734614559662728,0.006734614559662728
OVC,1751.42,0.001728156834293891,0.001728156834293891
OVC,1753.35,-0.013326193155395077,0.013326193155395077
OVC,1755.28,0.0033235702907723854,0.0033235702907723854
OVC,1757.2,0.026517369184936582,0.026517369184936582
OVC,1759.13,0.01480798882663794,0.01480798882663794
OVC,1761.06,-0.05916851634733863,0.05916851634733863
OVC,1762.99,-0.021662917161062462,0.021662917161062462
OVC,1764.92,0.082495353380441,0.082495353380441
OVC,1766.84,-0.014125624271890133,0.014125624271890133
OVC,1768.77,-0.009401685126756725,0.009401685126756725
OVC,1770.7,0.003144615227540227,0.003144615227540227
OVC,1772.63,4.303396023760938e-05,4.303396023760938e-05
OVC,1774.56,-0.002097735623117758,0.002097735623117758
OVC,1776.48,-0.003950353015086751,0.003950353015086751
OVC,1778.41,0.014601076454383648,0.014601076454383648
OVC,1780.34,-0.004568533689627293,0.004568533689627293
OVC,1782.27,-0.015019437255109055,0.015019437255109055
OVC,1784.2,0.1378969531286164,0.1378969531286164
OVC,1786.12,-0.08262962263862225,0.08262962263862225
OVC,1788.05,-0.08501812708986066,0.08501812708986066
OVC,1789.98,0.04548041410750195,0.04548041410750195
OVC,1791.91,0.06965019039012886,0.06965019039012886
OVC,1793.83,0.0010589027228601893,0.0010589027228601893
OVC,1795.76,-0.018607328006383622,0.018607328006383622
OVC,1797.69,0.07778259913717442,0.07778259913717442
OVC,1799.62,0.0054106233454507095,0.0054106233454507095
OVC,1801.55,-0.09341710073125822,0.09341710073125822
OVC,1803.47,0.006793872000759976,0.006793872000759976
OVC,1805.4,0.026410538356992093,0.026410538356992093
OVC,1807.33,-0.005609124464791615,0.005609124464791615
OVC,1809.26,-0.035011647243596206,0.035011647243596206
OVC,1811.19,0.07160769165676412,0.07160769165676412
OVC,1813.11,-0.07628443860282658,0.07628443860282658
OVC,1815.04,-0.006284580844438937,0.006284580844438937
OVC,1816.97,0.12091188097936302,0.12091188097936302
OVC,1818.9,0.02780623601829843,0.02780623601829843
OVC,1820.83,-0.006496713473351755,0.006496713473351755
OVC,1822.75,-0.03619929052977989,0.03619929052977989
OVC,1824.68,-0.021755039796755162,0.021755039796755162
OVC,1826.61,-0.04794984099224906,0.04794984099224906
OVC,1828.54,0.010771821774940571,0.010771821774940571
OVC,1830.47,0.1164255491904817,0.1164255491904817
OVC,1832.39,0.007998946862828935,0.007998946862828935
OVC,1834.32,-0.14047910394086724,0.14047910394086724
OVC,1836.25,0.07263052607878535,0.07263052607878535
OVC,1838.18,-0.06010981774576562,0.06010981774576562
OVC,1840.1,-0.10156320938159356,0.10156320938159356
OVC,1842.03,0.08410267783920503,0.08410267783920503
OVC,1843.96,0.04927536243329666,0.04927536243329666
OVC,1845.89,-0.0411134961525015,0.0411134961525015
OVC,1847.82,-0.0008684118383490934,0.0008684118383490934
OVC,1849.74,-0.031349994264937536,0.031349994264937536
OVC,1851.67,0.0073289865255445254,0.0073289865255445254
OVC,1853.6,-0.0076884214949648816,0.0076884214949648816
OVC,1855.53,0.03956218238537982,0.03956218238537982
OVC,1857.46,-0.00722579520497506,0.00722579520497506
OVC,1859.38,-0.05830498047723622,0.05830498047723622
OVC,1861.31,0.05171357840596017,0.05171357840596017
OVC,1863.24,0.025258863944338662,0.025258863944338662
