5.092316e+01,2.241306e+04
5.285163e+01,2.142879e+04
5.478009e+01,2.052370e+04
5.670856e+01,1.987058e+04
5.863703e+01,1.913781e+04
6.056549e+01,1.841124e+04
6.249396e+01,1.775360e+04
6.442242e+01,1.711544e+04
6.635089e+01,1.650546e+04
6.827936e+01,1.597174e+04
7.020782e+01,1.549656e+04
7.213629e+01,1.512000e+04
7.406476e+01,1.479800e+04
7.599323e+01,1.448475e+04
7.792169e+01,1.416797e+04
7.985016e+01,1.386104e+04
8.177863e+01,1.358352e+04
8.370709e+01,1.330682e+04
8.563556e+01,1.312724e+04
8.756403e+01,1.287536e+04
8.949249e+01,1.263535e+04
9.142096e+01,1.255120e+04
9.334943e+01,1.246973e+04
9.527789e+01,1.216181e+04
9.720636e+01,1.196929e+04
9.913483e+01,1.180968e+04
1.010633e+02,1.168498e+04
1.029918e+02,1.153004e+04
1.049202e+02,1.130314e+04
1.068487e+02,1.106872e+04
1.087772e+02,1.092142e+04
1.107056e+02,1.075601e+04
1.126341e+02,1.063526e+04
1.145626e+02,1.040416e+04
1.164910e+02,1.009585e+04
1.184195e+02,9.815588e+03
1.203480e+02,9.607800e+03
1.222764e+02,9.425792e+03
1.242049e+02,9.219371e+03
1.261334e+02,8.916339e+03
1.280618e+02,8.632215e+03
1.299903e+02,8.397101e+03
1.319188e+02,8.188182e+03
1.338472e+02,7.965364e+03
1.357757e+02,7.697953e+03
1.377042e+02,7.383120e+03
1.396326e+02,7.124859e+03
1.415611e+02,6.868134e+03
1.434896e+02,6.585962e+03
1.454180e+02,6.267116e+03
1.473465e+02,5.917266e+03
1.492750e+02,5.583053e+03
1.512034e+02,5.352866e+03
1.531319e+02,5.173738e+03
1.550604e+02,4.923735e+03
1.569888e+02,4.677337e+03
1.589173e+02,4.527989e+03
1.608458e+02,4.414184e+03
1.627742e+02,4.280942e+03
1.647027e+02,4.184396e+03
1.666312e+02,4.142742e+03
1.685596e+02,4.066153e+03
1.704881e+02,3.975433e+03
1.724166e+02,3.942962e+03
1.743450e+02,3.912864e+03
1.762735e+02,3.856209e+03
1.782020e+02,3.790223e+03
1.801304e+02,3.729175e+03
1.820589e+02,3.669562e+03
1.839874e+02,3.613227e+03
1.859158e+02,3.570191e+03
1.878443e+02,3.534252e+03
1.897728e+02,3.489152e+03
1.917012e+02,3.426522e+03
1.936297e+02,3.352632e+03
1.955582e+02,3.284048e+03
1.974866e+02,3.236731e+03
1.994151e+02,3.209254e+03
2.013436e+02,3.173499e+03
2.032720e+02,3.142734e+03
2.052005e+02,3.144594e+03
2.071290e+02,3.168446e+03
2.090574e+02,3.183354e+03
2.109859e+02,3.183373e+03
2.129144e+02,3.199186e+03
2.148428e+02,3.216383e+03
2.167713e+02,3.272001e+03
2.186998e+02,3.291662e+03
2.206282e+02,3.290405e+03
2.225567e+02,3.314634e+03
2.244852e+02,3.368908e+03
2.264136e+02,3.409163e+03
2.283421e+02,3.410506e+03
2.302706e+02,3.399615e+03
2.321990e+02,3.424468e+03
2.341275e+02,3.477940e+03
2.360560e+02,3.517230e+03
2.379844e+02,3.484133e+03
2.399129e+02,3.465962e+03
2.418414e+02,3.538385e+03
2.437698e+02,3.556423e+03
2.456983e+02,3.501411e+03
2.476268e+02,3.460885e+03
2.495552e+02,3.516365e+03
2.514837e+02,3.431833e+03
2.534122e+02,3.312748e+03
2.553406e+02,3.249017e+03
2.572691e+02,3.206865e+03
2.591976e+02,3.120491e+03
2.611260e+02,2.988819e+03
2.630545e+02,2.881942e+03
2.649830e+02,2.782762e+03
2.669114e+02,2.664801e+03
2.688399e+02,2.547595e+03
2.707684e+02,2.435143e+03
2.726968e+02,2.328490e+03
2.746253e+02,2.241069e+03
2.765538e+02,2.164647e+03
2.784822e+02,2.025643e+03
2.804107e+02,1.977048e+03
2.823392e+02,1.962308e+03
2.842676e+02,1.914558e+03
2.861961e+02,1.824063e+03
2.881246e+02,1.781996e+03
2.900530e+02,1.819678e+03
2.919815e+02,1.868001e+03
2.939100e+02,1.869848e+03
2.958384e+02,1.882741e+03
2.977669e+02,1.889488e+03
2.996954e+02,1.851267e+03
3.016238e+02,1.817328e+03
3.035523e+02,1.786817e+03
3.054808e+02,1.726475e+03
3.074092e+02,1.613510e+03
3.093377e+02,1.465662e+03
3.112662e+02,1.334243e+03
3.131946e+02,1.251120e+03
3.151231e+02,1.137772e+03
3.170516e+02,1.065379e+03
3.189800e+02,9.890254e+02
3.209085e+02,9.138133e+02
3.228370e+02,8.509137e+02
3.247654e+02,8.042055e+02
3.266939e+02,7.802832e+02
3.286224e+02,7.728472e+02
3.305508e+02,7.427053e+02
