date_root,date_label,material,reference_file,expected_cm,observed_cm,shift_cm,status
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_1.CSV,620.9,621.7094,0.8093999999999824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_1.CSV,795.8,795.2714,-0.5285999999999831,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_1.CSV,1001.4,1001.617,0.21699999999998454,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_1.CSV,1031.8,1032.473,0.6730000000000018,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_1.CSV,1155.3,1155.895,0.5950000000000273,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_1.CSV,1602.3,1601.37,-0.9300000000000637,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_2.CSV,620.9,621.7094,0.8093999999999824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_2.CSV,795.8,795.2714,-0.5285999999999831,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_2.CSV,1001.4,1001.617,0.21699999999998454,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_2.CSV,1031.8,1032.473,0.6730000000000018,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_2.CSV,1155.3,1155.895,0.5950000000000273,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_2.CSV,1602.3,1603.299,0.9990000000000236,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_3.CSV,620.9,621.7094,0.8093999999999824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_3.CSV,795.8,795.2714,-0.5285999999999831,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_3.CSV,1001.4,1001.617,0.21699999999998454,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_3.CSV,1031.8,1032.473,0.6730000000000018,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_3.CSV,1155.3,1155.895,0.5950000000000273,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_3.CSV,1602.3,1601.37,-0.9300000000000637,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_4.CSV,620.9,621.7094,0.8093999999999824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_4.CSV,795.8,795.2714,-0.5285999999999831,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_4.CSV,1001.4,1001.617,0.21699999999998454,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_4.CSV,1031.8,1032.473,0.6730000000000018,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_4.CSV,1155.3,1155.895,0.5950000000000273,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_4.CSV,1602.3,1601.37,-0.9300000000000637,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_5.CSV,620.9,621.7094,0.8093999999999824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_5.CSV,795.8,795.2714,-0.5285999999999831,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_5.CSV,1001.4,1001.617,0.21699999999998454,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_5.CSV,1031.8,1032.473,0.6730000000000018,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_5.CSV,1155.3,1155.895,0.5950000000000273,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/PS 1_5.CSV,1602.3,1601.37,-0.9300000000000637,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/Si 1_1.CSV,520.7,519.5006,-1.1994000000000824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/Si 1_2.CSV,520.7,519.5006,-1.1994000000000824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/Si 1_3.CSV,520.7,519.5006,-1.1994000000000824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/Si 1_4.CSV,520.7,519.5006,-1.1994000000000824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test,20260416_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260416_Urine test/0. Reference/Si 1_5.CSV,520.7,519.5006,-1.1994000000000824,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_1.CSV,620.9,622.942,2.04200000000003,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_1.CSV,795.8,796.504,0.7040000000000646,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_1.CSV,1001.4,1002.85,1.4500000000000455,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_1.CSV,1031.8,1033.705,1.9049999999999727,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_1.CSV,1155.3,1159.056,3.7560000000000855,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_1.CSV,1602.3,1604.532,2.231999999999971,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_2.CSV,620.9,622.942,2.04200000000003,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_2.CSV,795.8,798.4325,2.63250000000005,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_2.CSV,1001.4,1002.85,1.4500000000000455,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_2.CSV,1031.8,1033.705,1.9049999999999727,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_2.CSV,1155.3,1157.127,1.8269999999999982,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_2.CSV,1602.3,1604.532,2.231999999999971,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_3.CSV,620.9,622.942,2.04200000000003,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_3.CSV,795.8,796.504,0.7040000000000646,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_3.CSV,1001.4,1002.85,1.4500000000000455,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_3.CSV,1031.8,1033.705,1.9049999999999727,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_3.CSV,1155.3,1157.127,1.8269999999999982,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_3.CSV,1602.3,1604.532,2.231999999999971,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_4.CSV,620.9,622.942,2.04200000000003,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_4.CSV,795.8,796.504,0.7040000000000646,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_4.CSV,1001.4,1002.85,1.4500000000000455,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_4.CSV,1031.8,1033.705,1.9049999999999727,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_4.CSV,1155.3,1157.127,1.8269999999999982,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_4.CSV,1602.3,1604.532,2.231999999999971,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_5.CSV,620.9,622.942,2.04200000000003,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_5.CSV,795.8,796.504,0.7040000000000646,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_5.CSV,1001.4,1002.85,1.4500000000000455,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_5.CSV,1031.8,1033.705,1.9049999999999727,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_5.CSV,1155.3,1157.127,1.8269999999999982,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/PS 1_5.CSV,1602.3,1604.532,2.231999999999971,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/Si 1_1.CSV,520.7,522.6617,1.9616999999999507,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/Si 1_2.CSV,520.7,522.6617,1.9616999999999507,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/Si 1_3.CSV,520.7,522.6617,1.9616999999999507,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/Si 1_4.CSV,520.7,522.6617,1.9616999999999507,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test,20260420_Urine test,SI,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260420_Urine test/0. Reference/Si 1_5.CSV,520.7,522.6617,1.9616999999999507,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_1.CSV,620.9,621.3593,0.4592999999999847,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_1.CSV,795.8,794.9213,-0.8786999999999807,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_1.CSV,1001.4,1001.267,-0.1329999999999245,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_1.CSV,1031.8,1032.123,0.32300000000009277,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_1.CSV,1155.3,1155.545,0.24500000000011823,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_1.CSV,1602.3,1602.949,0.6490000000001146,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_2.CSV,620.9,621.3593,0.4592999999999847,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_2.CSV,795.8,796.8498,1.0498000000000047,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_2.CSV,1001.4,1001.267,-0.1329999999999245,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_2.CSV,1031.8,1032.123,0.32300000000009277,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_2.CSV,1155.3,1155.545,0.24500000000011823,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_2.CSV,1602.3,1602.949,0.6490000000001146,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_3.CSV,620.9,621.3593,0.4592999999999847,ok
/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test,20260421_Urine test,PS,/Users/ian/Downloads/data/organized_data/03_sers_date_lot_balanced_acquisition/thermo/임상데이터/20260421_Urine test/0. Reference/PS 1_3.CSV,795.8,794.9213,-0.8786999999999807,ok
